[2024-12-06 16:01:06] | DEBUG | app.py:print_request_info:50 | 接口请求地址:http://127.0.0.1:8888/
[2024-12-06 16:01:06] | DEBUG | app.py:print_request_info:57 | 接口请求数据:
[2024-12-06 16:01:06] | DEBUG | app.py:print_request_info:50 | 接口请求地址:http://127.0.0.1:8888/login
[2024-12-06 16:01:06] | DEBUG | app.py:print_request_info:57 | 接口请求数据:
[2024-12-06 16:01:06] | DEBUG | app.py:print_request_info:50 | 接口请求地址:http://127.0.0.1:8888/static/css/materialdesignicons.min.css
[2024-12-06 16:01:06] | DEBUG | app.py:print_request_info:57 | 接口请求数据:
[2024-12-06 16:01:06] | DEBUG | app.py:print_request_info:50 | 接口请求地址:http://127.0.0.1:8888/static/css/bootstrap.min.css
[2024-12-06 16:01:06] | DEBUG | app.py:print_request_info:57 | 接口请求数据:
[2024-12-06 16:01:07] | DEBUG | app.py:print_request_info:50 | 接口请求地址:http://127.0.0.1:8888/static/css/animate.min.css
[2024-12-06 16:01:07] | DEBUG | app.py:print_request_info:57 | 接口请求数据:
[2024-12-06 16:01:07] | DEBUG | app.py:print_request_info:50 | 接口请求地址:http://127.0.0.1:8888/static/css/style.min.css
[2024-12-06 16:01:07] | DEBUG | app.py:print_request_info:57 | 接口请求数据:
[2024-12-06 16:01:07] | DEBUG | app.py:print_request_info:50 | 接口请求地址:http://127.0.0.1:8888/static/js/jquery.min.js
[2024-12-06 16:01:07] | DEBUG | app.py:print_request_info:57 | 接口请求数据:
[2024-12-06 16:01:07] | DEBUG | app.py:print_request_info:50 | 接口请求地址:http://127.0.0.1:8888/static/js/main.min.js
[2024-12-06 16:01:07] | DEBUG | app.py:print_request_info:57 | 接口请求数据:
[2024-12-06 16:01:07] | DEBUG | app.py:print_request_info:50 | 接口请求地址:http://127.0.0.1:8888/static/js/popper.min.js
[2024-12-06 16:01:07] | DEBUG | app.py:print_request_info:50 | 接口请求地址:http://127.0.0.1:8888/static/js/bootstrap.min.js
[2024-12-06 16:01:07] | DEBUG | app.py:print_request_info:57 | 接口请求数据:
[2024-12-06 16:01:07] | DEBUG | app.py:print_request_info:57 | 接口请求数据:
[2024-12-06 16:01:07] | DEBUG | app.py:print_request_info:50 | 接口请求地址:http://127.0.0.1:8888/static/js/bootstrap-notify.min.js
