[2025-04-15 14:18:05] | DEBUG | app.py:print_request_info:50 | 接口请求地址:http://127.0.0.1:8888/
[2025-04-15 14:18:05] | DEBUG | app.py:print_request_info:57 | 接口请求数据:
[2025-04-15 14:18:05] | DEBUG | app.py:print_request_info:50 | 接口请求地址:http://127.0.0.1:8888/login
[2025-04-15 14:18:05] | DEBUG | app.py:print_request_info:57 | 接口请求数据:
[2025-04-15 14:18:05] | DEBUG | app.py:print_request_info:50 | 接口请求地址:http://127.0.0.1:8888/static/css/materialdesignicons.min.css
[2025-04-15 14:18:05] | DEBUG | app.py:print_request_info:57 | 接口请求数据:
[2025-04-15 14:18:05] | DEBUG | app.py:print_request_info:50 | 接口请求地址:http://127.0.0.1:8888/static/css/bootstrap.min.css
[2025-04-15 14:18:05] | DEBUG | app.py:print_request_info:57 | 接口请求数据:
[2025-04-15 14:18:05] | DEBUG | app.py:print_request_info:50 | 接口请求地址:http://127.0.0.1:8888/static/css/animate.min.css
[2025-04-15 14:18:05] | DEBUG | app.py:print_request_info:50 | 接口请求地址:http://127.0.0.1:8888/static/css/style.min.css
[2025-04-15 14:18:05] | DEBUG | app.py:print_request_info:57 | 接口请求数据:
[2025-04-15 14:18:05] | DEBUG | app.py:print_request_info:50 | 接口请求地址:http://127.0.0.1:8888/static/js/jquery.min.js
[2025-04-15 14:18:05] | DEBUG | app.py:print_request_info:57 | 接口请求数据:
[2025-04-15 14:18:05] | DEBUG | app.py:print_request_info:50 | 接口请求地址:http://127.0.0.1:8888/static/js/main.min.js
[2025-04-15 14:18:05] | DEBUG | app.py:print_request_info:57 | 接口请求数据:
[2025-04-15 14:18:06] | DEBUG | app.py:print_request_info:57 | 接口请求数据:
[2025-04-15 14:18:06] | DEBUG | app.py:print_request_info:50 | 接口请求地址:http://127.0.0.1:8888/static/js/popper.min.js
[2025-04-15 14:18:06] | DEBUG | app.py:print_request_info:57 | 接口请求数据:
